CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
05081000;La Garonne à Couthures;500;2018-09-20;4;Poissons;2019-05-08;;7786;Score de la métrique densité d'individus tolérants (DIT);0.309832391722571;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.2;Aspe38863eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM149.00_PntCEPM0.19_ProfMStaM2.02_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2018-09-20;4;Poissons;2019-05-08;;7787;Score de la métrique densité totale d'individus (DTI);1.52167306104444;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.2;Aspe38863eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM149.00_PntCEPM0.19_ProfMStaM2.02_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7036;Indice Poisson Rivière (IPR);13.8029738477401;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7644;Score de la métrique nombre total d’espèces (NTE);7.00321295934776;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.02638425946285;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.18210269464398;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7745;Score de la métrique densité d'individus invertivores (DII);0.0293961684814789;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7746;Score de la métrique densité d'individus omnivores (DIO);0.299672895675804;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7786;Score de la métrique densité d'individus tolérants (DIT);0.956780044786274;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;500;2019-09-26;4;Poissons;2019-12-17;;7787;Score de la métrique densité totale d'individus (DTI);0.305424825341929;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82651eta2_SurfEchMc1250.00_SBVDKmc50960.00_DSrcKm409.40_LarMEauM162.00_PntCEPM0.19_ProfMStaM1.76_AltM14_TAir1C7.2_TAir7C21.8;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05081000;La Garonne à Couthures;700;2016-08-22;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;15.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637704;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2016-08-22;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;31.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637704;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2016-08-22;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;7.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637704;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2016-08-22;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;49.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1637704;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2017-08-01;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702130;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2017-08-01;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;44.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702130;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2017-08-01;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;7.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702130;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2017-08-01;13;Macroinvertébrés aquatiques;2018-05-04;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;61.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.0;1702130;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2018-08-02;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;15.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1772968;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2018-08-02;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;31.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1772968;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2018-08-02;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;7.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1772968;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2018-08-02;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;44.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1772968;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2019-07-25;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6951;Indice macroinvertébrés grands cours d'eau - 12 prélèvements;15.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839493;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2019-07-25;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6955;Variété taxonomique macroinvertébrés grands cours d'eau - 12 prélèvements;37.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839493;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2019-07-25;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;6959;Groupe Faunistique Indicateur macroinvertébrés grands cours d'eau - 12 prélèvements;5.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839493;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;700;2019-07-25;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8130;Nombre de taxons contributifs de MGCE 12 prélèvements;50.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;MGCE_v1.0.1;1839493;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2016-08-22;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);10.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600160;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2016-08-22;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;377.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600160;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2016-08-22;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;28.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600160;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2017-08-01;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);10.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703762;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2017-08-01;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;398.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703762;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2017-08-01;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;17.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1703762;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2018-07-31;10;Diatomées benthiques;2019-05-15;00:00:00;5856;Indice Biologique Diatomées (IBD);11.6;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1778037;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2018-07-31;10;Diatomées benthiques;2019-05-15;00:00:00;8059;Nombre d'unités diatomiques contributives;339.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1778037;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2018-07-31;10;Diatomées benthiques;2019-05-15;00:00:00;8060;Nombre de taxons contributifs de l'IBD;36.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1778037;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2019-09-03;10;Diatomées benthiques;2020-04-02;00:00:00;5856;Indice Biologique Diatomées (IBD);10.2;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841470;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2019-09-03;10;Diatomées benthiques;2020-04-02;00:00:00;8059;Nombre d'unités diatomiques contributives;399.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841470;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;800;2019-09-03;10;Diatomées benthiques;2020-04-02;00:00:00;8060;Nombre de taxons contributifs de l'IBD;13.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841470;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2016-09-30;27;Macrophytes;2017-09-07;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);8.32;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMRprof_BE;1635935;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2017-08-31;27;Macrophytes;2018-04-13;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);8.12;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704871;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2017-08-31;27;Macrophytes;2018-04-13;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;16.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704871;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2017-08-31;27;Macrophytes;2018-04-13;00:00:00;8063;Note IBMR robuste;9.05;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704871;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2018-08-22;27;Macrophytes;2019-05-15;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);9.62;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778554;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2018-08-22;27;Macrophytes;2019-05-15;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;14.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778554;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2018-08-22;27;Macrophytes;2019-05-15;00:00:00;8063;Note IBMR robuste;10.27;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778554;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2019-10-10;27;Macrophytes;2020-04-02;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);8.01;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842535;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2019-10-10;27;Macrophytes;2020-04-02;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;24.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842535;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05081000;La Garonne à Couthures;900;2019-10-10;27;Macrophytes;2020-04-02;00:00:00;8063;Note IBMR robuste;8.64;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842535;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2017-06-15;00:00:00;7036;Indice Poisson Rivière (IPR);12.09;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;AFB_IPR_AG_2016;1400189;18006801702264;OFFICE NATIONAL DE L EAU ET DES MILIEUX AQUATIQUES - DELEGATION INTERREGIONALE AQUITAINE MIDI PYRENEES (ONEMA);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7036;Indice Poisson Rivière (IPR);12.0890730518625;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7644;Score de la métrique nombre total d’espèces (NTE);2.46021809575889;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);2.11354646036179;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);3.16966499931698;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7745;Score de la métrique densité d'individus invertivores (DII);0.00557287566639961;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7746;Score de la métrique densité d'individus omnivores (DIO);0.782273137172271;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7786;Score de la métrique densité d'individus tolérants (DIT);1.72920592336799;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
05083580;La Garonne au Mas d'Agenais;500;2016-10-28;4;Poissons;2020-11-20;;7787;Score de la métrique densité totale d'individus (DTI);1.82859156021815;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe25444eta2_SurfEchMc1250.0_SBVDKmc47435.0_DSrcKm387.83_LarMEauM187.0_PntCEPM0.2_ProfMStaM2.43_AltM19_TAir1C7.7_TAir7C21.9;13002276701142;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE NOUVELLE AQUITAINE (AFB);0;Inconnu
