CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;5116;Crangonyx;32.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;518;Haliplus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;581;Laccobius;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;613;Dryops;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;615;Potamophilus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;617;Stenelmis;15.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;618;Elmis;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;619;Esolus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;623;Limnius;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;657;Platycnemis;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;658;Coenagrionidae;10.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;661;Erythromma;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;679;Gomphus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;719;Micronecta;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;735;Gerris;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;801;Simuliidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;807;Chironomidae;407.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;819;Ceratopogonidae;31.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;837;Tabanidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;844;Ephydridae;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;861;Atyaephyra;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;870;Orconectes;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;880;Asellidae;15.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;888;Echinogammarus;86.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;906;Hydracarina;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;928;Erpobdellidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;933;Oligochaeta;8.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;967;Theodoxus;244.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;A;;;;1;NbrTax;994;Bithynia;11.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1004;Radix;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1030;Ferrissia;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1051;Corbicula;17.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1054;Tricladida;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1055;Dugesiidae;14.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;1089;Nematoda;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;212;Hydropsyche;28.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;3106;Spongillidae;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;311;Athripsodes;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;317;Oecetis;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;3198;Raptobaetopus;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;364;Baetis;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;391;Procloeon bifidum;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;399;Heptageniidae;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;443;Heptagenia;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;457;Caenis;27.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;474;Choroterpes;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;496;Ephoron;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;502;Ephemera;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;617;Stenelmis;6.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;619;Esolus;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;623;Limnius;8.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;661;Erythromma;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;69;Leuctra;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;719;Micronecta;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;735;Gerris;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;801;Simuliidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;807;Chironomidae;16.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;819;Ceratopogonidae;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;856;Sisyra;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;888;Echinogammarus;21.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;906;Hydracarina;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;928;Erpobdellidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;933;Oligochaeta;40.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;967;Theodoxus;142.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;B;;;;1;NbrTax;994;Bithynia;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;1025;Menetus;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;1051;Corbicula;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;1054;Tricladida;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;1055;Dugesiidae;13.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;200;Hydroptila;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;211;Hydropsychidae;8.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;212;Hydropsyche;41.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;310;Leptoceridae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;311;Athripsodes;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;3110;Prostoma;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;3198;Raptobaetopus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;3206;Copepoda;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;364;Baetis;5.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;399;Heptageniidae;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;443;Heptagenia;5.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;457;Caenis;33.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;518;Haliplus;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;617;Stenelmis;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;619;Esolus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;623;Limnius;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;661;Erythromma;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;801;Simuliidae;21.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;807;Chironomidae;33.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;819;Ceratopogonidae;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;888;Echinogammarus;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;906;Hydracarina;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C;;;;1;NbrTax;967;Theodoxus;418.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;1004;Radix;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;1054;Tricladida;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;1055;Dugesiidae;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;1089;Nematoda;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;200;Hydroptila;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;211;Hydropsychidae;11.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;212;Hydropsyche;41.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;238;Psychomyiidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;239;Psychomyia;5.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;3106;Spongillidae;1.0;4;Présence ou Absence;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;313;Ceraclea;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;3198;Raptobaetopus;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;363;Baetidae;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;364;Baetis;7.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;399;Heptageniidae;4.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;443;Heptagenia;3.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;457;Caenis;62.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;617;Stenelmis;6.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;721;Aphelocheirus;2.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;735;Gerris;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05080890;La Garonne à Bourdelles;700;13;Macroinvertébrés aquatiques;2017-08-01;C';;;;1;NbrTax;801;Simuliidae;1.0;1;Domaine de validité;X;X;1702427;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
